postcode,price_lower,price_upper,price,address_street_full,lat,lon,property_type,block_size,suburb,status,page_views,garages,carports,bathrooms,ensuites,days_on_market,page_views.1,median_age,population,fully_own,purchasing,rent_from_government,rent_private,house,townhouse,unit,street_name,street_type,crime_rate,median_income,area_type,STOP_ID,STOP_NAME,km,Supermarkets,Mall,Gym,Parks,state_x,Venues Cluster,#1,#2,#3,#4,#5,#6,#7,#8,#9,#10,Ancestry Cluster,Catholic,Government,Independent,Primary_School,Pricepersqm,PriceperLot,Subdivisions
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19922,Hoppers Crossing Railway Station (Hoppers Crossing),2.825954742648927,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19922,Hoppers Crossing Railway Station (Hoppers Crossing),2.825954742648927,9,2,4,1,VIC,1.0,Fast Food Restaurant,Café,Grocery Store,Portuguese Restaurant,Vietnamese Restaurant,Gym / Fitness Center,Sandwich Place,Pizza Place,Supermarket,Baseball Stadium,7.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19922,Hoppers Crossing Railway Station (Hoppers Crossing),2.825954742648927,9,2,4,1,VIC,1.0,Café,Supermarket,Department Store,Fast Food Restaurant,Sandwich Place,Gym,Bar,Portuguese Restaurant,Convenience Store,Asian Restaurant,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19922,Hoppers Crossing Railway Station (Hoppers Crossing),2.825954742648927,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19922,Hoppers Crossing Railway Station (Hoppers Crossing),2.825954742648927,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19922,Hoppers Crossing Railway Station (Hoppers Crossing),2.825954742648927,9,2,4,1,VIC,1.0,Fast Food Restaurant,Café,Grocery Store,Portuguese Restaurant,Vietnamese Restaurant,Gym / Fitness Center,Sandwich Place,Pizza Place,Supermarket,Baseball Stadium,7.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19922,Hoppers Crossing Railway Station (Hoppers Crossing),2.825954742648927,9,2,4,1,VIC,1.0,Café,Supermarket,Department Store,Fast Food Restaurant,Sandwich Place,Gym,Bar,Portuguese Restaurant,Convenience Store,Asian Restaurant,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19922,Hoppers Crossing Railway Station (Hoppers Crossing),2.825954742648927,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19922,Hoppers Crossing Railway Station (Hoppers Crossing),2.825954742648927,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Fast Food Restaurant,Café,Grocery Store,Portuguese Restaurant,Vietnamese Restaurant,Gym / Fitness Center,Sandwich Place,Pizza Place,Supermarket,Baseball Stadium,7.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Café,Supermarket,Department Store,Fast Food Restaurant,Sandwich Place,Gym,Bar,Portuguese Restaurant,Convenience Store,Asian Restaurant,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Fast Food Restaurant,Café,Grocery Store,Portuguese Restaurant,Vietnamese Restaurant,Gym / Fitness Center,Sandwich Place,Pizza Place,Supermarket,Baseball Stadium,7.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Café,Supermarket,Department Store,Fast Food Restaurant,Sandwich Place,Gym,Bar,Portuguese Restaurant,Convenience Store,Asian Restaurant,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Fast Food Restaurant,Café,Grocery Store,Portuguese Restaurant,Vietnamese Restaurant,Gym / Fitness Center,Sandwich Place,Pizza Place,Supermarket,Baseball Stadium,7.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Café,Supermarket,Department Store,Fast Food Restaurant,Sandwich Place,Gym,Bar,Portuguese Restaurant,Convenience Store,Asian Restaurant,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Fast Food Restaurant,Café,Grocery Store,Portuguese Restaurant,Vietnamese Restaurant,Gym / Fitness Center,Sandwich Place,Pizza Place,Supermarket,Baseball Stadium,7.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Café,Supermarket,Department Store,Fast Food Restaurant,Sandwich Place,Gym,Bar,Portuguese Restaurant,Convenience Store,Asian Restaurant,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Fast Food Restaurant,Café,Grocery Store,Portuguese Restaurant,Vietnamese Restaurant,Gym / Fitness Center,Sandwich Place,Pizza Place,Supermarket,Baseball Stadium,7.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Café,Supermarket,Department Store,Fast Food Restaurant,Sandwich Place,Gym,Bar,Portuguese Restaurant,Convenience Store,Asian Restaurant,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Fast Food Restaurant,Café,Grocery Store,Portuguese Restaurant,Vietnamese Restaurant,Gym / Fitness Center,Sandwich Place,Pizza Place,Supermarket,Baseball Stadium,7.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Café,Supermarket,Department Store,Fast Food Restaurant,Sandwich Place,Gym,Bar,Portuguese Restaurant,Convenience Store,Asian Restaurant,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,46468,Williams Landing Railway Station (Williams Landing),4.400227247009086,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19921,Werribee Railway Station (Werribee),5.2584336326657874,9,2,4,1,VIC,1.0,Fast Food Restaurant,Café,Grocery Store,Portuguese Restaurant,Vietnamese Restaurant,Gym / Fitness Center,Sandwich Place,Pizza Place,Supermarket,Baseball Stadium,7.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19921,Werribee Railway Station (Werribee),5.2584336326657874,9,2,4,1,VIC,1.0,Café,Supermarket,Department Store,Fast Food Restaurant,Sandwich Place,Gym,Bar,Portuguese Restaurant,Convenience Store,Asian Restaurant,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19921,Werribee Railway Station (Werribee),5.2584336326657874,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19921,Werribee Railway Station (Werribee),5.2584336326657874,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19921,Werribee Railway Station (Werribee),5.2584336326657874,9,2,4,1,VIC,1.0,Fast Food Restaurant,Café,Grocery Store,Portuguese Restaurant,Vietnamese Restaurant,Gym / Fitness Center,Sandwich Place,Pizza Place,Supermarket,Baseball Stadium,7.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19921,Werribee Railway Station (Werribee),5.2584336326657874,9,2,4,1,VIC,1.0,Café,Supermarket,Department Store,Fast Food Restaurant,Sandwich Place,Gym,Bar,Portuguese Restaurant,Convenience Store,Asian Restaurant,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19921,Werribee Railway Station (Werribee),5.2584336326657874,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19921,Werribee Railway Station (Werribee),5.2584336326657874,9,2,4,1,VIC,1.0,Supermarket,Café,Sandwich Place,Convenience Store,Department Store,Fast Food Restaurant,Portuguese Restaurant,Grocery Store,Shopping Mall,Gym,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19921,Werribee Railway Station (Werribee),5.2584336326657874,9,2,4,1,VIC,1.0,Fast Food Restaurant,Café,Grocery Store,Portuguese Restaurant,Vietnamese Restaurant,Gym / Fitness Center,Sandwich Place,Pizza Place,Supermarket,Baseball Stadium,7.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
3030,495000.0,520000.0,"$495,000 - $520,000",29 Knight Avenue,-37.90336370000001,144.72069496,LAND,484.0,Wyndham,UNDER_OFFER,1.0,4.0,0.0,1.0,0.0,,1.0,34 years,49929,14.7,54.0,0.0,30.4,84.6,0.0,1.9,Knight Avenue,Street,7545,0,Rural locality,19921,Werribee Railway Station (Werribee),5.2584336326657874,9,2,4,1,VIC,1.0,Café,Supermarket,Department Store,Fast Food Restaurant,Sandwich Place,Gym,Bar,Portuguese Restaurant,Convenience Store,Asian Restaurant,9.0,1.0,5.0,,12,0.0009777777777777777,0.0033563435776201734,3.0
